payment_id,order_id,customer_id,amount,payment_method,status,failure_reason,created_at,retry_count
PAY0919,ORD0919,CUST0211,5143,UPI,captured,,2026-08-14T19:14:00,0
PAY0920,ORD0920,CUST0121,8390,CARD,captured,,2026-08-10T08:20:00,0
PAY0921,ORD0921,CUST0154,2837,CARD,captured,,2026-08-12T14:58:00,0
PAY0922,ORD0922,CUST0068,3246,NETBANKING,captured,,2026-08-14T13:47:00,0
PAY0923,ORD0923,CUST0152,1626,CARD,captured,,2026-08-04T00:12:00,0
PAY0924,ORD0924,CUST0028,770,CARD,captured,,2026-08-12T11:26:00,0
PAY0925,ORD0925,CUST0176,7376,CARD,captured,,2026-08-05T00:53:00,0
PAY0926,ORD0926,CUST0122,1138,UPI,failed,insufficient_funds,2026-08-16T10:35:00,0
PAY0927,ORD0927,CUST0167,7568,WALLET,captured,,2026-08-01T23:43:00,0
PAY0928,ORD0928,CUST0179,9179,WALLET,captured,,2026-08-11T23:18:00,0
PAY0929,ORD0929,CUST0203,6745,NETBANKING,captured,,2026-08-14T02:38:00,0
PAY0930,ORD0930,CUST0026,7470,CARD,captured,,2026-08-06T06:58:00,0
PAY0931,ORD0931,CUST0233,1872,NETBANKING,captured,,2026-08-13T08:56:00,0
PAY0932,ORD0932,CUST0105,4722,CARD,failed,bank_error,2026-08-12T19:51:00,0
PAY0933,ORD0933,CUST0002,6643,CARD,captured,,2026-08-08T04:31:00,0
PAY0934,ORD0934,CUST0105,6434,UPI,failed,limit_exceeded,2026-08-06T22:42:00,2
PAY0935,ORD0935,CUST0219,9282,WALLET,captured,,2026-08-14T22:10:00,0
PAY0936,ORD0936,CUST0071,7010,CARD,captured,,2026-08-13T16:30:00,0
PAY0937,ORD0937,CUST0124,3427,NETBANKING,captured,,2026-08-12T00:11:00,0
PAY0938,ORD0938,CUST0065,5523,NETBANKING,captured,,2026-08-10T01:25:00,0
PAY0939,ORD0939,CUST0189,2761,UPI,captured,,2026-08-11T03:54:00,0
PAY0940,ORD0940,CUST0201,3149,UPI,captured,,2026-08-10T02:45:00,0
PAY0941,ORD0941,CUST0202,6043,UPI,failed,bank_error,2026-08-04T07:22:00,0
PAY0942,ORD0942,CUST0121,7632,UPI,failed,insufficient_funds,2026-08-02T19:42:00,2
PAY0943,ORD0943,CUST0156,1117,WALLET,captured,,2026-08-10T02:48:00,0
PAY0944,ORD0944,CUST0158,9035,NETBANKING,captured,,2026-08-14T14:17:00,0
PAY0945,ORD0945,CUST0015,3370,WALLET,captured,,2026-08-05T14:09:00,0
PAY0946,ORD0946,CUST0218,8988,NETBANKING,captured,,2026-08-14T15:24:00,0
PAY0947,ORD0947,CUST0131,8950,CARD,captured,,2026-08-16T08:06:00,0
PAY0948,ORD0948,CUST0010,6392,CARD,captured,,2026-08-04T13:59:00,0
PAY0949,ORD0949,CUST0023,5019,WALLET,captured,,2026-08-09T23:48:00,0
PAY0950,ORD0950,CUST0104,3780,UPI,captured,,2026-08-02T13:28:00,0
PAY0951,ORD0951,CUST0236,1976,NETBANKING,captured,,2026-08-13T17:21:00,0
PAY0952,ORD0952,CUST0235,6202,NETBANKING,captured,,2026-08-07T07:00:00,0
PAY0953,ORD0953,CUST0058,3686,WALLET,captured,,2026-08-14T01:58:00,0
PAY0954,ORD0954,CUST0002,4776,CARD,captured,,2026-08-03T10:08:00,0
PAY0955,ORD0955,CUST0144,1684,NETBANKING,captured,,2026-08-03T15:54:00,0
PAY0956,ORD0956,CUST0206,8908,NETBANKING,captured,,2026-08-14T01:58:00,0
PAY0957,ORD0957,CUST0065,7753,WALLET,captured,,2026-08-06T12:51:00,0
PAY0958,ORD0958,CUST0194,6064,WALLET,captured,,2026-08-14T08:29:00,0
PAY0959,ORD0959,CUST0221,947,WALLET,captured,,2026-08-02T12:53:00,0
PAY0960,ORD0960,CUST0098,4109,CARD,captured,,2026-08-10T09:14:00,0
PAY0961,ORD0961,CUST0245,6284,UPI,captured,,2026-08-06T23:49:00,0
PAY0962,ORD0962,CUST0064,5205,UPI,captured,,2026-08-08T18:46:00,0
PAY0963,ORD0963,CUST0020,9584,CARD,captured,,2026-08-09T01:04:00,0
PAY0964,ORD0964,CUST0056,9898,NETBANKING,captured,,2026-08-05T07:51:00,0
PAY0965,ORD0965,CUST0128,3770,CARD,captured,,2026-08-07T00:56:00,0
PAY0966,ORD0966,CUST0053,4254,CARD,captured,,2026-08-15T01:50:00,0
PAY0967,ORD0967,CUST0092,3054,UPI,failed,bank_error,2026-08-14T23:13:00,3
PAY0968,ORD0968,CUST0002,9370,UPI,captured,,2026-08-09T10:43:00,0
PAY0969,ORD0969,CUST0159,5666,WALLET,captured,,2026-08-14T01:45:00,0
PAY0970,ORD0970,CUST0223,5000,WALLET,captured,,2026-08-12T15:08:00,0
PAY0971,ORD0971,CUST0072,7017,CARD,captured,,2026-08-03T22:02:00,0
PAY0972,ORD0972,CUST0014,9112,WALLET,captured,,2026-08-13T07:19:00,0
PAY0973,ORD0973,CUST0009,8731,NETBANKING,captured,,2026-08-04T23:27:00,0
PAY0974,ORD0974,CUST0118,2471,WALLET,captured,,2026-08-01T04:35:00,0
PAY0975,ORD0975,CUST0004,3951,WALLET,captured,,2026-08-08T09:43:00,0
PAY0976,ORD0976,CUST0093,4753,CARD,captured,,2026-08-06T09:30:00,0
PAY0977,ORD0977,CUST0069,8221,NETBANKING,captured,,2026-08-12T08:23:00,0
PAY0978,ORD0978,CUST0109,3948,WALLET,captured,,2026-08-09T11:19:00,0
PAY0979,ORD0979,CUST0094,7062,NETBANKING,captured,,2026-08-14T00:03:00,0
PAY0980,ORD0980,CUST0034,9934,CARD,captured,,2026-08-07T03:25:00,0
PAY0981,ORD0981,CUST0206,4362,WALLET,captured,,2026-08-05T11:04:00,0
PAY0982,ORD0982,CUST0038,2949,WALLET,captured,,2026-08-05T00:27:00,0
PAY0983,ORD0983,CUST0108,8684,CARD,captured,,2026-08-15T08:25:00,0
PAY0984,ORD0984,CUST0133,9247,NETBANKING,captured,,2026-08-07T19:51:00,0
PAY0985,ORD0985,CUST0065,9709,UPI,captured,,2026-08-04T17:12:00,0
PAY0986,ORD0986,CUST0016,4029,NETBANKING,captured,,2026-08-15T07:59:00,0
PAY0987,ORD0987,CUST0025,7869,NETBANKING,captured,,2026-08-09T04:46:00,0
PAY0988,ORD0988,CUST0144,9632,NETBANKING,captured,,2026-08-10T08:52:00,0
PAY0989,ORD0989,CUST0032,6251,CARD,captured,,2026-08-15T18:54:00,0
PAY0990,ORD0990,CUST0167,9320,CARD,captured,,2026-08-07T11:26:00,0
PAY0991,ORD0991,CUST0091,5825,WALLET,captured,,2026-08-11T04:05:00,0
PAY0992,ORD0992,CUST0228,1783,WALLET,captured,,2026-08-11T13:16:00,0
PAY0993,ORD0993,CUST0162,2872,CARD,captured,,2026-08-08T16:15:00,0
PAY0994,ORD0994,CUST0108,9864,WALLET,captured,,2026-08-02T14:57:00,0
PAY0995,ORD0995,CUST0021,3153,NETBANKING,captured,,2026-08-08T05:03:00,0
PAY0996,ORD0996,CUST0168,5272,NETBANKING,captured,,2026-08-09T23:58:00,0
PAY0997,ORD0997,CUST0070,7788,NETBANKING,captured,,2026-08-12T20:30:00,0
PAY0998,ORD0998,CUST0248,7876,WALLET,captured,,2026-08-01T12:36:00,0
PAY0999,ORD0999,CUST0033,4343,NETBANKING,captured,,2026-08-02T19:43:00,0
PAY1000,ORD1000,CUST0054,3233,WALLET,captured,,2026-08-02T10:50:00,0
